,Area,Item,Year,Value
373516,Colombia,Oranges,2014,149291.0
373517,Colombia,Oranges,2015,155302.0
373518,Colombia,Oranges,2016,151570.0
373519,Colombia,Oranges,2017,162286.0
373520,Colombia,Oranges,2018,169328.0
373521,Colombia,Oranges,2019,170967.0
373689,Colombia,Papayas,2010,319846.0
373690,Colombia,Papayas,2011,308213.0
373691,Colombia,Papayas,2012,339104.0
373692,Colombia,Papayas,2013,345961.0
373693,Colombia,Papayas,2014,322178.0
373694,Colombia,Papayas,2015,330495.0
373695,Colombia,Papayas,2016,296505.0
373696,Colombia,Papayas,2017,311634.0
373697,Colombia,Papayas,2018,241573.0
373698,Colombia,Papayas,2019,211291.0
374384,Colombia,Pigeon peas,2010,11338.0
374385,Colombia,Pigeon peas,2011,11374.0
374386,Colombia,Pigeon peas,2012,11398.0
374387,Colombia,Pigeon peas,2013,9866.0
374388,Colombia,Pigeon peas,2014,8541.0
374389,Colombia,Pigeon peas,2015,7951.0
374390,Colombia,Pigeon peas,2016,7847.0
374391,Colombia,Pigeon peas,2017,9752.0
374392,Colombia,Pigeon peas,2018,10221.0
374393,Colombia,Pigeon peas,2019,9961.0
375024,Colombia,Potatoes,2010,172462.0
375025,Colombia,Potatoes,2011,173390.0
375026,Colombia,Potatoes,2012,181661.0
375027,Colombia,Potatoes,2013,185618.0
375028,Colombia,Potatoes,2014,200521.0
375029,Colombia,Potatoes,2015,194786.0
375030,Colombia,Potatoes,2016,188924.0
375031,Colombia,Potatoes,2017,227565.0
375032,Colombia,Potatoes,2018,223756.0
375033,Colombia,Potatoes,2019,233870.0
375489,Colombia,"Rice, paddy",2010,41223.0
375490,Colombia,"Rice, paddy",2011,39589.0
375491,Colombia,"Rice, paddy",2012,48066.0
375492,Colombia,"Rice, paddy",2013,38371.0
375493,Colombia,"Rice, paddy",2014,47836.0
375494,Colombia,"Rice, paddy",2015,48709.0
375495,Colombia,"Rice, paddy",2016,53630.0
375496,Colombia,"Rice, paddy",2017,55135.0
375497,Colombia,"Rice, paddy",2018,55915.0
375498,Colombia,"Rice, paddy",2019,56712.0
375946,Colombia,Seed cotton,2010,20109.0
375947,Colombia,Seed cotton,2011,21762.0
375948,Colombia,Seed cotton,2012,21134.0
375949,Colombia,Seed cotton,2013,20922.0
375950,Colombia,Seed cotton,2014,24913.0
375951,Colombia,Seed cotton,2015,33474.0
375952,Colombia,Seed cotton,2016,38504.0
375953,Colombia,Seed cotton,2017,21320.0
375954,Colombia,Seed cotton,2018,25412.0
375955,Colombia,Seed cotton,2019,32820.0
376477,Colombia,Soybeans,2010,17152.0
376478,Colombia,Soybeans,2011,21766.0
376479,Colombia,Soybeans,2012,26639.0
376480,Colombia,Soybeans,2013,27250.0
376481,Colombia,Soybeans,2014,25095.0
376482,Colombia,Soybeans,2015,25803.0
376483,Colombia,Soybeans,2016,27665.0
376484,Colombia,Soybeans,2017,29329.0
376485,Colombia,Soybeans,2018,26659.0
376486,Colombia,Soybeans,2019,28128.0
377086,Colombia,Sugar beet,2010,195785.0
377087,Colombia,Sugar beet,2011,258056.0
377088,Colombia,Sugar beet,2012,251833.0
377089,Colombia,Sugar beet,2013,242160.0
377090,Colombia,Sugar beet,2014,241875.0
377091,Colombia,Sugar beet,2015,254461.0
377092,Colombia,Sugar beet,2016,263564.0
377093,Colombia,Sugar beet,2017,270026.0
377094,Colombia,Sugar beet,2018,276604.0
377095,Colombia,Sugar beet,2019,283069.0
377263,Colombia,Sugar cane,2010,933603.0
377264,Colombia,Sugar cane,2011,913435.0
377265,Colombia,Sugar cane,2012,840713.0
377266,Colombia,Sugar cane,2013,858592.0
377267,Colombia,Sugar cane,2014,951236.0
377268,Colombia,Sugar cane,2015,882601.0
377269,Colombia,Sugar cane,2016,863992.0
377270,Colombia,Sugar cane,2017,542635.0
377271,Colombia,Sugar cane,2018,735078.0
377272,Colombia,Sugar cane,2019,713503.0
377675,Colombia,Tea,2010,24364.0
377676,Colombia,Tea,2011,24364.0
377677,Colombia,Tea,2012,23929.0
377678,Colombia,Tea,2013,24038.0
377679,Colombia,Tea,2014,24000.0
377680,Colombia,Tea,2015,24032.0
377681,Colombia,Tea,2016,24032.0
377682,Colombia,Tea,2017,24000.0
377683,Colombia,Tea,2018,24154.0
377684,Colombia,Tea,2019,24091.0
377852,Colombia,"Tobacco, unmanufactured",2010,10540.0
377853,Colombia,"Tobacco, unmanufactured",2011,17459.0
377854,Colombia,"Tobacco, unmanufactured",2012,17719.0
377855,Colombia,"Tobacco, unmanufactured",2013,18706.0
377856,Colombia,"Tobacco, unmanufactured",2014,18498.0
377857,Colombia,"Tobacco, unmanufactured",2015,17294.0
377858,Colombia,"Tobacco, unmanufactured",2016,17294.0
377859,Colombia,"Tobacco, unmanufactured",2017,19570.0
377860,Colombia,"Tobacco, unmanufactured",2018,18347.0
377861,Colombia,"Tobacco, unmanufactured",2019,19154.0
378507,Colombia,Watermelons,2010,134253.0
378508,Colombia,Watermelons,2011,143595.0
378509,Colombia,Watermelons,2012,138148.0
378510,Colombia,Watermelons,2013,156773.0
378511,Colombia,Watermelons,2014,193261.0
378512,Colombia,Watermelons,2015,183808.0
378513,Colombia,Watermelons,2016,172826.0
378514,Colombia,Watermelons,2017,175334.0
378515,Colombia,Watermelons,2018,173933.0
378516,Colombia,Watermelons,2019,177573.0
378684,Colombia,Wheat,2010,17697.0
378685,Colombia,Wheat,2011,15964.0
378686,Colombia,Wheat,2012,15196.0
378687,Colombia,Wheat,2013,16939.0
378688,Colombia,Wheat,2014,14786.0
378689,Colombia,Wheat,2015,18540.0
378690,Colombia,Wheat,2016,15941.0
378691,Colombia,Wheat,2017,20944.0
378692,Colombia,Wheat,2018,18887.0
378693,Colombia,Wheat,2019,20798.0
596817,France,Apples,2010,428099.0
596818,France,Apples,2011,443711.0
596819,France,Apples,2012,337432.0
596820,France,Apples,2013,449062.0
596821,France,Apples,2014,368258.0
596822,France,Apples,2015,396397.0
596823,France,Apples,2016,363534.0
596824,France,Apples,2017,337106.0
596825,France,Apples,2018,344351.0
596826,France,Apples,2019,348124.0
596994,France,Apricots,2010,103799.0
596995,France,Apricots,2011,112027.0
596996,France,Apricots,2012,137509.0
596997,France,Apricots,2013,104433.0
596998,France,Apricots,2014,143983.0
596999,France,Apricots,2015,132658.0
597000,France,Apricots,2016,495416.0
597001,France,Apricots,2017,536966.0
597002,France,Apricots,2018,92005.0
597003,France,Apricots,2019,109772.0
597530,France,Bananas,2018,254333.0
597531,France,Bananas,2019,265900.0
597642,France,Barley,2010,63852.0
597643,France,Barley,2011,56809.0
597644,France,Barley,2012,67386.0
597645,France,Barley,2013,63079.0
597646,France,Barley,2014,66475.0
597647,France,Barley,2015,71237.0
597648,France,Barley,2016,54440.0
597649,France,Barley,2017,63452.0
597650,France,Barley,2018,62460.0
597651,France,Barley,2019,69774.0
600011,France,Coconuts,2010,23333.0
600012,France,Coconuts,2011,23668.0
600013,France,Coconuts,2012,23660.0
600014,France,Coconuts,2013,23537.0
600015,France,Coconuts,2014,23916.0
600016,France,Coconuts,2015,24511.0
600017,France,Coconuts,2016,42577.0
600018,France,Coconuts,2017,41321.0
602004,France,Grapes,2010,76388.0
602005,France,Grapes,2011,86905.0
602006,France,Grapes,2012,70775.0
602007,France,Grapes,2013,72853.0
602008,France,Grapes,2014,81930.0
602009,France,Grapes,2015,83212.0
602010,France,Grapes,2016,80221.0
602011,France,Grapes,2017,66773.0
602012,France,Grapes,2018,83502.0
602013,France,Grapes,2019,72665.0
602157,France,"Hazelnuts, with shell",2010,24179.0
602158,France,"Hazelnuts, with shell",2011,17891.0
602159,France,"Hazelnuts, with shell",2012,23349.0
602160,France,"Hazelnuts, with shell",2013,17309.0
602161,France,"Hazelnuts, with shell",2014,22128.0
602162,France,"Hazelnuts, with shell",2015,17295.0
602163,France,"Hazelnuts, with shell",2016,21537.0
602164,France,"Hazelnuts, with shell",2017,17829.0
602165,France,"Hazelnuts, with shell",2018,23443.0
602166,France,"Hazelnuts, with shell",2019,22466.0
603339,France,Lentils,2010,15042.0
603340,France,Lentils,2011,16810.0
603341,France,Lentils,2012,16724.0
603342,France,Lentils,2013,16173.0
603343,France,Lentils,2014,13621.0
603344,France,Lentils,2015,13500.0
603345,France,Lentils,2016,13597.0
603346,France,Lentils,2017,12883.0
603962,France,Maize,2010,88299.0
603963,France,Maize,2011,99668.0
603964,France,Maize,2012,90024.0
603965,France,Maize,2013,81592.0
603966,France,Maize,2014,100505.0
603967,France,Maize,2015,83784.0
603968,France,Maize,2016,82060.0
603969,France,Maize,2017,101239.0
603970,France,Maize,2018,88206.0
603971,France,Maize,2019,85287.0
604109,France,"Maize, green",2010,186006.0
604110,France,"Maize, green",2011,193464.0
604111,France,"Maize, green",2012,183769.0
604112,France,"Maize, green",2013,176793.0
604113,France,"Maize, green",2014,195858.0
604114,France,"Maize, green",2015,210693.0
604115,France,"Maize, green",2016,191313.0
604116,France,"Maize, green",2017,203275.0
604433,France,Millet,2010,34344.0
604434,France,Millet,2011,34194.0
604435,France,Millet,2012,33333.0
604436,France,Millet,2013,33333.0
604437,France,Millet,2014,30833.0
604438,France,Millet,2015,36364.0
604439,France,Millet,2016,39496.0
604440,France,Millet,2017,37951.0
604839,France,Oats,2010,45564.0
604840,France,Oats,2011,41169.0
604841,France,Oats,2012,48410.0
604842,France,Oats,2013,46163.0
604843,France,Oats,2014,44685.0
604844,France,Oats,2015,46584.0
604845,France,Oats,2016,40536.0
604846,France,Oats,2017,47430.0
604847,France,Oats,2018,46091.0
604848,France,Oats,2019,46007.0
604986,France,Oilseeds nes,2010,17428.0
604987,France,Oilseeds nes,2011,19512.0
604988,France,Oilseeds nes,2012,18318.0
604989,France,Oilseeds nes,2013,18865.0
604990,France,Oilseeds nes,2014,19541.0
604991,France,Oilseeds nes,2015,17603.0
604992,France,Oilseeds nes,2016,14055.0
604993,France,Oilseeds nes,2017,20395.0
604994,France,Oilseeds nes,2018,15223.0
604995,France,Oilseeds nes,2019,13379.0
605688,France,Oranges,2010,83664.0
605689,France,Oranges,2011,80228.0
605690,France,Oranges,2012,54291.0
605691,France,Oranges,2013,51904.0
605692,France,Oranges,2014,45599.0
605693,France,Oranges,2015,45222.0
605694,France,Oranges,2016,98570.0
605695,France,Oranges,2017,108096.0
605696,France,Oranges,2018,100900.0
605697,France,Oranges,2019,84667.0
606921,France,Potatoes,2010,421566.0
606922,France,Potatoes,2011,468991.0
606923,France,Potatoes,2012,413769.0
606924,France,Potatoes,2013,431560.0
606925,France,Potatoes,2014,479779.0
606926,France,Potatoes,2015,425052.0
606927,France,Potatoes,2016,388267.0
606928,France,Potatoes,2017,440460.0
606929,France,Potatoes,2018,393886.0
606930,France,Potatoes,2019,413227.0
607967,France,"Rice, paddy",2010,50432.0
607968,France,"Rice, paddy",2011,56263.0
607969,France,"Rice, paddy",2012,55947.0
607970,France,"Rice, paddy",2013,39400.0
607971,France,"Rice, paddy",2014,49784.0
607972,France,"Rice, paddy",2015,50014.0
607973,France,"Rice, paddy",2016,48045.0
607974,France,"Rice, paddy",2017,53971.0
607975,France,"Rice, paddy",2018,53788.0
607976,France,"Rice, paddy",2019,54682.0
608581,France,Soybeans,2010,27495.0
608582,France,Soybeans,2011,29473.0
608583,France,Soybeans,2012,27815.0
608584,France,Soybeans,2013,25599.0
608585,France,Soybeans,2014,29986.0
608586,France,Soybeans,2015,27490.0
608587,France,Soybeans,2016,24829.0
608588,France,Soybeans,2017,29275.0
608589,France,Soybeans,2018,25901.0
608590,France,Soybeans,2019,26162.0
609271,France,Sugar beet,2010,830589.0
609272,France,Sugar beet,2011,969983.0
609273,France,Sugar beet,2012,864355.0
609274,France,Sugar beet,2013,854443.0
609275,France,Sugar beet,2014,929504.0
609276,France,Sugar beet,2015,870146.0
609277,France,Sugar beet,2016,853708.0
609278,France,Sugar beet,2017,952488.0
609279,France,Sugar beet,2018,821530.0
609280,France,Sugar beet,2019,851419.0
609344,France,Sugar cane,2014,690130.0
609345,France,Sugar cane,2015,696129.0
609346,France,Sugar cane,2016,686562.0
609347,France,Sugar cane,2017,757223.0
609814,France,"Tobacco, unmanufactured",2010,26025.0
609815,France,"Tobacco, unmanufactured",2011,23371.0
609816,France,"Tobacco, unmanufactured",2012,24779.0
609817,France,"Tobacco, unmanufactured",2013,22076.0
609818,France,"Tobacco, unmanufactured",2014,23074.0
609819,France,"Tobacco, unmanufactured",2015,26180.0
609820,France,"Tobacco, unmanufactured",2016,25801.0
609821,France,"Tobacco, unmanufactured",2017,27445.0
609822,France,"Tobacco, unmanufactured",2018,26374.0
609823,France,"Tobacco, unmanufactured",2019,25951.0
610783,France,Watermelons,2010,187855.0
610784,France,Watermelons,2011,202866.0
610785,France,Watermelons,2012,196436.0
610786,France,Watermelons,2013,173620.0
610787,France,Watermelons,2014,201942.0
610788,France,Watermelons,2015,189446.0
610789,France,Watermelons,2016,187758.0
610790,France,Watermelons,2017,186999.0
610791,France,Watermelons,2018,187872.0
610792,France,Watermelons,2019,204844.0
610960,France,Wheat,2010,70405.0
610961,France,Wheat,2011,66563.0
610962,France,Wheat,2012,71512.0
610963,France,Wheat,2013,72656.0
610964,France,Wheat,2014,73530.0
610965,France,Wheat,2015,78008.0
610966,France,Wheat,2016,52896.0
610967,France,Wheat,2017,72538.0
610968,France,Wheat,2018,67680.0
610969,France,Wheat,2019,77428.0
638613,Germany,Apples,2010,262409.0
638614,Germany,Apples,2011,284247.0
638615,Germany,Apples,2012,307334.0
638616,Germany,Apples,2013,253984.0
638617,Germany,Apples,2014,354648.0
638618,Germany,Apples,2015,309941.0
638619,Germany,Apples,2016,329646.0
638620,Germany,Apples,2017,175940.0
638621,Germany,Apples,2018,352713.0
638622,Germany,Apples,2019,291775.0
638766,Germany,Apricots,2010,42927.0
638767,Germany,Apricots,2011,42982.0
638768,Germany,Apricots,2012,44182.0
638769,Germany,Apricots,2013,44151.0
638770,Germany,Apricots,2014,44000.0
638771,Germany,Apricots,2015,43774.0
638772,Germany,Apricots,2016,43208.0
638773,Germany,Apricots,2017,43654.0
639124,Germany,Barley,2010,62918.0
639125,Germany,Barley,2011,54651.0
639126,Germany,Barley,2012,61934.0
639127,Germany,Barley,2013,65866.0
639128,Germany,Barley,2014,73475.0
639129,Germany,Barley,2015,71710.0
639130,Germany,Barley,2016,66857.0
639131,Germany,Barley,2017,69302.0
639132,Germany,Barley,2018,57663.0
639133,Germany,Barley,2019,67834.0
642059,Germany,Grapes,2010,95339.0
642060,Germany,Grapes,2011,125317.0
642061,Germany,Grapes,2012,123213.0
642062,Germany,Grapes,2013,114587.0
642063,Germany,Grapes,2014,124407.0
642064,Germany,Grapes,2015,120011.0
642065,Germany,Grapes,2016,122509.0
642066,Germany,Grapes,2017,101166.0
642067,Germany,Grapes,2018,140105.0
642068,Germany,Grapes,2019,111918.0
643489,Germany,Maize,2010,90261.0
643490,Germany,Maize,2011,106243.0
643491,Germany,Maize,2012,104802.0
643492,Germany,Maize,2013,88276.0
643493,Germany,Maize,2014,106838.0
643494,Germany,Maize,2015,87223.0
643495,Germany,Maize,2016,96512.0
643496,Germany,Maize,2017,105269.0
643497,Germany,Maize,2018,81390.0
643498,Germany,Maize,2019,88096.0
643984,Germany,Oats,2010,42285.0
643985,Germany,Oats,2011,43752.0
643986,Germany,Oats,2012,52029.0
643987,Germany,Oats,2013,47734.0
643988,Germany,Oats,2014,50654.0
643989,Germany,Oats,2015,45052.0
643990,Germany,Oats,2016,46398.0
643991,Germany,Oats,2017,45004.0
643992,Germany,Oats,2018,41140.0
643993,Germany,Oats,2019,41116.0
645597,Germany,Potatoes,2010,398758.0
645598,Germany,Potatoes,2011,457565.0
645599,Germany,Potatoes,2012,447570.0
645600,Germany,Potatoes,2013,398258.0
645601,Germany,Potatoes,2014,474154.0
645602,Germany,Potatoes,2015,438116.0
645603,Germany,Potatoes,2016,444027.0
645604,Germany,Potatoes,2017,467864.0
645605,Germany,Potatoes,2018,353719.0
645606,Germany,Potatoes,2019,390361.0
646539,Germany,Soybeans,2010,20000.0
646540,Germany,Soybeans,2011,15000.0
646541,Germany,Soybeans,2012,20000.0
646542,Germany,Soybeans,2013,20000.0
646543,Germany,Soybeans,2014,20000.0
646544,Germany,Soybeans,2015,22500.0
646545,Germany,Soybeans,2016,26875.0
646546,Germany,Soybeans,2017,34737.0
646547,Germany,Soybeans,2018,24357.0
646548,Germany,Soybeans,2019,29100.0
646994,Germany,Sugar beet,2010,643522.0
646995,Germany,Sugar beet,2011,742967.0
646996,Germany,Sugar beet,2012,688555.0
646997,Germany,Sugar beet,2013,638744.0
646998,Germany,Sugar beet,2014,798607.0
646999,Germany,Sugar beet,2015,721611.0
647000,Germany,Sugar beet,2016,742945.0
647001,Germany,Sugar beet,2017,837470.0
647002,Germany,Sugar beet,2018,632795.0
647003,Germany,Sugar beet,2019,727387.0
647272,Germany,"Tobacco, unmanufactured",2010,26167.0
647273,Germany,"Tobacco, unmanufactured",2011,25798.0
647274,Germany,"Tobacco, unmanufactured",2012,25732.0
647275,Germany,"Tobacco, unmanufactured",2013,25867.0
647276,Germany,"Tobacco, unmanufactured",2014,25965.0
647277,Germany,"Tobacco, unmanufactured",2015,26080.0
647278,Germany,"Tobacco, unmanufactured",2016,25937.0
647279,Germany,"Tobacco, unmanufactured",2017,26017.0
648379,Germany,Wheat,2010,72120.0
648380,Germany,Wheat,2011,70139.0
648381,Germany,Wheat,2012,73312.0
648382,Germany,Wheat,2013,79979.0
648383,Germany,Wheat,2014,86296.0
648384,Germany,Wheat,2015,80877.0
648385,Germany,Wheat,2016,76409.0
648386,Germany,Wheat,2017,76443.0
648387,Germany,Wheat,2018,66737.0
648388,Germany,Wheat,2019,73964.0
762560,India,Apples,2010,62821.0
762561,India,Apples,2011,100000.0
762562,India,Apples,2012,68450.0
762563,India,Apples,2013,61378.0
762564,India,Apples,2014,79788.0
762565,India,Apples,2015,66897.0
762566,India,Apples,2016,91011.0
762567,India,Apples,2017,74262.0
762568,India,Apples,2018,77309.0
762569,India,Apples,2019,75195.0
762737,India,Apricots,2010,28274.0
762738,India,Apricots,2011,28288.0
762739,India,Apricots,2012,28298.0
762740,India,Apricots,2013,28310.0
762741,India,Apricots,2014,28232.0
762742,India,Apricots,2015,28253.0
762743,India,Apricots,2016,28349.0
762744,India,Apricots,2017,28359.0
762745,India,Apricots,2018,28367.0
762746,India,Apricots,2019,28374.0
763091,India,Bananas,2010,358795.0
763092,India,Bananas,2011,357252.0
763093,India,Bananas,2012,341611.0
763094,India,Bananas,2013,346420.0
763095,India,Bananas,2014,370367.0
763096,India,Bananas,2015,355487.0
763097,India,Bananas,2016,346433.0
763098,India,Bananas,2017,354384.0
763099,India,Bananas,2018,348507.0
763100,India,Bananas,2019,351732.0
763268,India,Barley,2010,21717.0
763269,India,Barley,2011,23574.0
763270,India,Barley,2012,25194.0
763271,India,Barley,2013,25180.0
763272,India,Barley,2014,27171.0
763273,India,Barley,2015,22815.0
763274,India,Barley,2016,24407.0
763275,India,Barley,2017,26628.0
763276,India,Barley,2018,26949.0
763277,India,Barley,2019,28372.0
765366,India,Chick peas,2010,9155.0
765367,India,Chick peas,2011,8945.0
765368,India,Chick peas,2012,9255.0
765369,India,Chick peas,2013,10364.0
765370,India,Chick peas,2014,9600.0
765371,India,Chick peas,2015,8886.0
765372,India,Chick peas,2016,8403.0
765373,India,Chick peas,2017,9742.0
765374,India,Chick peas,2018,10775.0
765375,India,Chick peas,2019,10410.0
766042,India,Coconuts,2010,57176.0
766043,India,Coconuts,2011,49642.0
766044,India,Coconuts,2012,49415.0
766045,India,Coconuts,2013,55748.0
766046,India,Coconuts,2014,56073.0
766047,India,Coconuts,2015,53673.0
766048,India,Coconuts,2016,54488.0
766049,India,Coconuts,2017,53661.0
766050,India,Coconuts,2018,78269.0
766051,India,Coconuts,2019,68257.0
766219,India,"Coffee, green",2010,8146.0
766220,India,"Coffee, green",2011,8378.0
766221,India,"Coffee, green",2012,8517.0
766222,India,"Coffee, green",2013,8456.0
766223,India,"Coffee, green",2014,7986.0
766224,India,"Coffee, green",2015,7726.0
766225,India,"Coffee, green",2016,8010.0
766226,India,"Coffee, green",2017,6943.0
766227,India,"Coffee, green",2018,7651.0
766228,India,"Coffee, green",2019,7667.0
768222,India,Grapes,2010,82773.0
768223,India,Grapes,2011,111261.0
768224,India,Grapes,2012,191466.0
768225,India,Grapes,2013,210424.0
768226,India,Grapes,2014,217731.0
768227,India,Grapes,2015,216833.0
768228,India,Grapes,2016,212295.0
768229,India,Grapes,2017,213285.0
768230,India,Grapes,2018,210072.0
768231,India,Grapes,2019,217214.0
768632,India,Jute,2010,23437.0
768633,India,Jute,2011,24505.0
768634,India,Jute,2012,23900.0
768635,India,Jute,2013,24300.0
768636,India,Jute,2014,26559.0
768637,India,Jute,2015,23146.0
768638,India,Jute,2016,25221.0
768639,India,Jute,2017,26595.0
768640,India,Jute,2018,25175.0
768641,India,Jute,2019,25695.0
768986,India,Lentils,2010,6973.0
768987,India,Lentils,2011,5908.0
768988,India,Lentils,2012,6778.0
768989,India,Lentils,2013,7969.0
768990,India,Lentils,2014,7584.0
768991,India,Lentils,2015,7046.0
768992,India,Lentils,2016,7649.0
768993,India,Lentils,2017,8376.0
768994,India,Lentils,2018,10469.0
768995,India,Lentils,2019,9010.0
769517,India,Maize,2010,25401.0
769518,India,Maize,2011,24784.0
769519,India,Maize,2012,25557.0
769520,India,Maize,2013,25726.0
769521,India,Maize,2014,26107.0
769522,India,Maize,2015,25972.0
769523,India,Maize,2016,26162.0
769524,India,Maize,2017,26886.0
769525,India,Maize,2018,30653.0
769526,India,Maize,2019,30702.0
769694,India,"Mangoes, mangosteens, guavas",2010,64986.0
769695,India,"Mangoes, mangosteens, guavas",2011,66121.0
769696,India,"Mangoes, mangosteens, guavas",2012,68108.0
769697,India,"Mangoes, mangosteens, guavas",2013,72008.0
769698,India,"Mangoes, mangosteens, guavas",2014,73257.0
769699,India,"Mangoes, mangosteens, guavas",2015,85654.0
769700,India,"Mangoes, mangosteens, guavas",2016,84396.0
769701,India,"Mangoes, mangosteens, guavas",2017,94385.0
769702,India,"Mangoes, mangosteens, guavas",2018,98797.0
769703,India,"Mangoes, mangosteens, guavas",2019,99654.0
770048,India,Millet,2010,11273.0
770049,India,Millet,2011,11854.0
770050,India,Millet,2012,9998.0
770051,India,Millet,2013,11886.0
770052,India,Millet,2014,11789.0
770053,India,Millet,2015,12758.0
770054,India,Millet,2016,11629.0
770055,India,Millet,2017,12709.0
770056,India,Millet,2018,12616.0
770057,India,Millet,2019,12114.0
770461,India,Oilseeds nes,2010,2778.0
770462,India,Oilseeds nes,2011,3161.0
770463,India,Oilseeds nes,2012,3238.0
770464,India,Oilseeds nes,2013,3280.0
770465,India,Oilseeds nes,2014,3248.0
770466,India,Oilseeds nes,2015,2937.0
770467,India,Oilseeds nes,2016,3038.0
770468,India,Oilseeds nes,2017,3119.0
770469,India,Oilseeds nes,2018,3127.0
770470,India,Oilseeds nes,2019,3135.0
770992,India,Oranges,2010,94510.0
770993,India,Oranges,2011,95031.0
770994,India,Oranges,2012,88843.0
770995,India,Oranges,2013,101296.0
770996,India,Oranges,2014,110054.0
770997,India,Oranges,2015,112391.0
770998,India,Oranges,2016,118268.0
770999,India,Oranges,2017,127238.0
771000,India,Oranges,2018,136493.0
771001,India,Oranges,2019,144954.0
771169,India,Papayas,2010,395849.0
771170,India,Papayas,2011,379651.0
771171,India,Papayas,2012,407727.0
771172,India,Papayas,2013,410667.0
771173,India,Papayas,2014,422863.0
771174,India,Papayas,2015,427217.0
771175,India,Papayas,2016,429318.0
771176,India,Papayas,2017,443284.0
771177,India,Papayas,2018,433986.0
771178,India,Papayas,2019,406040.0
772228,India,Pigeon peas,2010,7098.0
772229,India,Pigeon peas,2011,6549.0
772230,India,Pigeon peas,2012,6511.0
772231,India,Pigeon peas,2013,7764.0
772232,India,Pigeon peas,2014,8120.0
772233,India,Pigeon peas,2015,7291.0
772234,India,Pigeon peas,2016,6460.0
772235,India,Pigeon peas,2017,9130.0
772236,India,Pigeon peas,2018,9665.0
772237,India,Pigeon peas,2019,7287.0
772844,India,Potatoes,2010,199299.0
772845,India,Potatoes,2011,227240.0
772846,India,Potatoes,2012,217530.0
772847,India,Potatoes,2013,227606.0
772848,India,Potatoes,2014,229224.0
772849,India,Potatoes,2015,231257.0
772850,India,Potatoes,2016,205087.0
772851,India,Potatoes,2017,223061.0
772852,India,Potatoes,2018,239542.0
772853,India,Potatoes,2019,230971.0
773550,India,"Rice, paddy",2010,33587.0
773551,India,"Rice, paddy",2011,35878.0
773552,India,"Rice, paddy",2012,36909.0
773553,India,"Rice, paddy",2013,36070.0
773554,India,"Rice, paddy",2014,35638.0
773555,India,"Rice, paddy",2015,36077.0
773556,India,"Rice, paddy",2016,37902.0
773557,India,"Rice, paddy",2017,38493.0
773558,India,"Rice, paddy",2018,39568.0
773559,India,"Rice, paddy",2019,40577.0
774140,India,Seed cotton,2010,15940.0
774141,India,Seed cotton,2011,15748.0
774142,India,Seed cotton,2012,15174.0
774143,India,Seed cotton,2013,16179.0
774144,India,Seed cotton,2014,14131.0
774145,India,Seed cotton,2015,13431.0
774146,India,Seed cotton,2016,15982.0
774147,India,Seed cotton,2017,14019.0
774148,India,Seed cotton,2018,11868.0
774149,India,Seed cotton,2019,11566.0
774671,India,Soybeans,2010,13330.0
774672,India,Soybeans,2011,11998.0
774673,India,Soybeans,2012,13530.0
774674,India,Soybeans,2013,10123.0
774675,India,Soybeans,2014,9358.0
774676,India,Soybeans,2015,7344.0
774677,India,Soybeans,2016,11770.0
774678,India,Soybeans,2017,11766.0
774679,India,Soybeans,2018,10585.0
774680,India,Soybeans,2019,11919.0
775023,India,Sugar cane,2010,700191.0
775024,India,Sugar cane,2011,692466.0
775025,India,Sugar cane,2012,716343.0
775026,India,Sugar cane,2013,682400.0
775027,India,Sugar cane,2014,705695.0
775028,India,Sugar cane,2015,714661.0
775029,India,Sugar cane,2016,703935.0
775030,India,Sugar cane,2017,690014.0
775031,India,Sugar cane,2018,801984.0
775032,India,Sugar cane,2019,801045.0
775527,India,Tea,2010,17119.0
775528,India,Tea,2011,18258.0
775529,India,Tea,2012,18761.0
775530,India,Tea,2013,21433.0
775531,India,Tea,2014,19989.0
775532,India,Tea,2015,21762.0
775533,India,Tea,2016,21654.0
775534,India,Tea,2017,21316.0
775535,India,Tea,2018,21489.0
775536,India,Tea,2019,22128.0
775704,India,"Tobacco, unmanufactured",2010,15531.0
775705,India,"Tobacco, unmanufactured",2011,16939.0
775706,India,"Tobacco, unmanufactured",2012,17826.0
775707,India,"Tobacco, unmanufactured",2013,17161.0
775708,India,"Tobacco, unmanufactured",2014,16947.0
775709,India,"Tobacco, unmanufactured",2015,17125.0
775710,India,"Tobacco, unmanufactured",2016,17442.0
775711,India,"Tobacco, unmanufactured",2017,17640.0
775712,India,"Tobacco, unmanufactured",2018,17839.0
775713,India,"Tobacco, unmanufactured",2019,18037.0
776409,India,Watermelons,2010,138070.0
776410,India,Watermelons,2011,213131.0
776411,India,Watermelons,2012,243239.0
776412,India,Watermelons,2013,220864.0
776413,India,Watermelons,2014,241333.0
776414,India,Watermelons,2015,241011.0
776415,India,Watermelons,2016,244737.0
776416,India,Watermelons,2017,239780.0
776417,India,Watermelons,2018,249505.0
776418,India,Watermelons,2019,249500.0
776586,India,Wheat,2010,28395.0
776587,India,Wheat,2011,29886.0
776588,India,Wheat,2012,31775.0
776589,India,Wheat,2013,31538.0
776590,India,Wheat,2014,31457.0
776591,India,Wheat,2015,27496.0
776592,India,Wheat,2016,30339.0
776593,India,Wheat,2017,31999.0
776594,India,Wheat,2018,33682.0
776595,India,Wheat,2019,35334.0
